,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,kfold
15931,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15932,7.75,28.62,4.99,8.7,13.07,0.44,10.4,25.38,32.0,2
15933,23.2,43.26,10.21,42.07,19.98,0.31,9.58,22.48,66.0,2
15934,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15935,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15936,58.86,220.16,27.03,6.68,7.68,1.02,28.31,15.11,213.0,2
15937,39.38,124.79,3.93,30.66,58.16,0.89,4.28,62.46,109.0,2
15938,65.95,128.93,25.82,53.39,48.61,1.4,7.86,42.58,234.0,2
15939,73.33,178.07,46.44,47.15,38.24,1.37,20.1,34.41,158.0,2
15940,54.81,152.39,14.19,35.32,32.37,1.11,14.44,74.12,192.0,2
15941,28.29,82.67,4.54,27.59,17.29,0.79,7.86,20.25,65.33333333333333,2
15942,11.0,21.19,8.87,9.2,6.3,1.65,3.47,5.26,99.0,2
15943,50.2,145.28,9.71,36.64,21.3,0.69,10.57,60.08,137.0,2
15944,47.03,64.56333333333333,9.71,16.94,33.28,0.81,13.2,25.13,120.0,2
15945,43.14,122.51,14.65,10.2,11.57,0.61,4.93,16.89,124.0,2
15946,59.06,84.18,18.4,42.28,3.78,1.1,42.32,66.4,168.0,2
15947,250.32,72.17666666666666,23.92,23.39,21.336666666666662,2.78,29.76,45.14,382.0,2
15948,114.1,57.279999999999994,7.77,15.32,11.089999999999998,1.02,4.96,22.08,302.0,2
15949,49.93,165.49,9.83,11.64,6.99,0.34,55.11,23.77,159.0,2
15950,59.33,116.63666666666666,14.71,15.22,8.82,1.26,5.45,12.99,140.0,2
15951,86.22,477.66,23.12,0.43,6.98,1.5,32.57,7.67,386.0,2
15952,49.55,100.07,18.38,51.42,12.79,0.71,11.62,32.89,98.0,2
15953,23.09,53.19,5.04,18.51,36.19,0.84,9.95,50.29,84.0,2
15954,20.06,45.86,23.23,26.09,33.97,0.48,2.3333333333333335,25.0,88.0,2
15955,236.24,63.96,13.25,49.75,21.279999999999998,1.39,12.83,20.21,391.0,2
15956,34.93,68.37,29.87,35.62,20.099999999999998,1.74,19.92,43.27,102.0,2
15957,38.9,44.68333333333334,7.93,20.1,11.9,0.98,3.97,46.84,81.0,2
15958,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15959,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15960,10.76,57.0,22.66,9.99,6.57,0.43,8.18,13.18,66.0,2
15961,78.25,45.45,6.79,7.87,5.176666666666667,0.4766666666666666,13.35,23.37,151.33333333333334,2
15962,29.37,39.73,6.91,7.82,3.09,1.76,10.43,46.46,94.0,2
15963,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15964,53.0,129.37,9.63,48.15,31.6,0.73,19.05,84.88,214.0,2
15965,43.39,111.67,13.98,34.25,11.48,0.86,6.0,11.48,85.66666666666667,2
15966,42.98,74.55,5.08,15.53,9.29,0.67,12.3,45.78,74.0,2
15967,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15968,25.27,42.7,2.65,12.73,9.91,0.73,6.55,43.3,66.0,2
15969,53.02,70.71,8.82,21.51,244.15,0.3,8.9,24.74,88.0,2
15970,446.68,72.17666666666666,60.76,62.1,55.7,1.81,10.83,45.74,454.0,2
15971,10.46,97.06666666666666,5.23,11.07,28.33,0.68,4.79,41.7,67.0,2
15972,106.07,197.98,14.85,22.36,45.13,2.88,7.15,10.05,201.0,2
15973,47.74,74.82,10.18,27.92,13.92,0.97,8.71,54.89,98.0,2
15974,63.69,41.983333333333334,5.05,8.2,21.57,1.82,2.27,18.98,146.0,2
15975,89.91,183.8,11.49,12.82,66.31,1.61,9.41,6.66,85.66666666666667,2
15976,62.86,148.69,8.72,9.79,3.78,0.2,12.89,31.86,193.0,2
15977,38.57,83.46,13.16,16.46,6.56,0.11,66.34,32.58,94.0,2
15978,27.61,72.63,9.28,21.69,37.12,2.12,4.5,10.92,137.0,2
15979,173.38,404.44,80.8,30.83,25.67,2.27,50.81,24.1,396.0,2
15980,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15981,23.79,52.13,8.0,26.15,12.91,0.95,8.15,28.46,68.0,2
15982,55.2,86.24,2.55,12.3,11.27,0.81,18.46,44.15,79.0,2
15983,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
15984,31.51,45.51,0.41,30.29,22.849999999999998,1.02,5.76,19.9,59.0,2
15985,71.81,53.99,4.21,25.78,6.226666666666667,0.89,25.87,104.55,166.0,2
15986,37.0,76.00333333333333,9.8,9.01,20.506666666666664,0.72,7.3,23.39,108.0,2
15987,85.04,107.23666666666668,25.84,52.25,34.526666666666664,1.74,7.3,24.0,222.0,2
15988,11.72,102.57666666666667,1.76,9.61,7.86,2.36,1.96,20.38,128.0,2
15989,28.18,69.69,4.34,22.57,13.31,0.48,4.59,32.53,77.0,2
15990,18.14,36.89,7.57,21.59,7.69,0.71,8.4,31.53,56.0,2
15991,182.46,105.48666666666666,15.24,59.22,8.733333333333333,15.24,49.94,48.98,428.0,2
15992,76.21,168.2,21.75,26.18,7.04,0.02,7.11,23.88,115.0,2
15993,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
15994,26.95,39.67666666666667,9.82,20.63,12.63,0.79,4.28,9.08,60.0,2
15995,11.0,97.50333333333333,0.57,1.83,1.88,0.12,4.93,19.06,109.66666666666667,2
15996,43.02,72.78,10.4,15.35,10.77,0.6,14.96,33.72,90.0,2
15997,49.59,102.91,5.91,18.46,37.91,0.77,11.29,62.97,120.0,2
15998,68.34,186.2,11.67,38.38,19.05,0.2,16.14,41.4,128.0,2
15999,32.61,104.58,5.32,30.53,28.54,0.48,2.59,66.27,113.0,2
16000,25.82,25.23,0.58,52.79,7.91,0.85,7.74,33.07,77.0,2
16001,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16002,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16003,208.64,357.36,74.17,66.37,46.24,2.09,19.93,43.29,357.0,2
16004,18.7,37.27,2.83,8.53,1.89,0.98,5.55,26.01,62.0,2
16005,34.45,87.0,8.08,22.97,22.35,0.67,5.71,18.1,93.0,2
16006,376.52,1.3399999999999999,60.77,34.29,27.213333333333335,2.97,8.46,14.68,482.0,2
16007,22.79,63.51,16.78,33.52,37.17,0.94,8.76,22.78,98.0,2
16008,73.21,35.28,2.82,19.94,21.4,0.57,5.96,34.11,169.0,2
16009,39.1,82.99,16.86,41.31,9.07,0.6,5.02,8.57,73.0,2
16010,10.31,13.97,0.47,1.52,1.6,0.17,3.38,10.43,22.0,2
16011,67.16,136.63,15.49,39.2,18.45,0.78,8.63,34.9,140.0,2
16012,45.58,105.92,16.23,45.59,11.03,1.03,15.64,24.76,105.0,2
16013,22.65,36.223333333333336,18.67,18.22,26.79,0.0,65.74666666666667,26.786666666666665,37.0,2
16014,118.34,247.77,43.09,78.84,53.05,0.31,14.85,23.14,292.0,2
16015,4.85,13.02,5.32,14.133333333333335,21.05,1.77,2.5,33.07333333333333,95.0,2
16016,37.78,49.196666666666665,9.96,24.04,49.88,1.05,3.78,47.65,110.0,2
16017,47.34,110.12,6.96,17.61,11.86,0.68,11.22,27.63,96.0,2
16018,69.46,195.2,19.12,38.55,42.36,1.01,7.28,53.19,207.0,2
16019,31.96,115.36,46.86,10.21,6.56,1.44,3.86,51.37,90.0,2
16020,18.24,22.76,6.416666666666667,16.52,8.553333333333333,0.59,16.62,36.28333333333334,40.0,2
16021,122.69,229.87,37.39,29.92,6.829999999999999,1.0,9.13,45.72,279.0,2
16022,63.953333333333326,212.72333333333336,100.18,9.25,1.1333333333333335,1.67,69.96333333333334,0.49333333333333335,176.66666666666666,2
16023,27.75,57.21,0.91,5.33,4.3,0.67,1.86,51.1,65.0,2
16024,20.15,120.48,17.16,33.19,27.12,1.35,4.29,53.85,132.0,2
16025,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16026,14.44,16.83,5.96,20.31,26.87,1.54,7.68,14.01,54.0,2
16027,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
16028,124.33,109.26,8.07,10.44,6.56,0.43,38.3,12.95,84.0,2
16029,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
16030,25.41,131.69,17.17,10.81,7.07,0.0,23.36,3.55,126.0,2
16031,266.0,177.09333333333333,41.15,48.05,45.63,0.96,8.31,21.83,415.0,2
16032,230.16,324.92,11.55,8.67,1.84,1.35,10.61,21.4,245.0,2
16033,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16034,54.01,149.74,13.62,34.35,30.52,1.06,17.0,66.0,140.0,2
16035,68.7,106.53,3.72,26.07,12.74,1.13,8.59,70.65,150.0,2
16036,30.92,271.91,6.72,9.64,13.053333333333335,0.66,8.62,9.4,205.0,2
16037,65.69,150.22,60.44,82.69,57.28,1.23,14.45,36.29,159.0,2
16038,66.88,56.26,8.69,21.03,21.96,0.82,5.95,31.37,97.0,2
16039,56.54999999999999,168.98,8.05,10.32,6.71,0.28,77.18,41.4,85.66666666666667,2
16040,40.13,133.97,11.92,34.52,34.63,0.99,2.97,48.83,189.0,2
16041,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
16042,24.68,132.02,8.38,29.05,3.97,0.58,16.03,23.73,124.0,2
16043,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
16044,15.98,82.29,27.03,11.25,8.91,0.48,10.9,13.0,80.0,2
16045,12.31,22.06,7.57,13.1,7.55,0.47,4.94,16.83,48.0,2
16046,60.99,192.07,17.36,50.16,22.85,1.43,9.62,102.73,218.0,2
16047,54.02,97.41,84.9,14.11,3.57,1.54,21.01,4.43,102.0,2
16048,45.85,74.57,10.59,8.91,30.36,1.0,7.84,25.53,77.0,2
16049,47.96,83.65,3.72,19.98,11.07,0.65,6.64,35.46,87.0,2
16050,308.79,589.39,3.943333333333333,27.293333333333333,10.59,0.0,66.44000000000001,8.16,85.66666666666667,2
16051,12.21,46.97,15.52,7.43,4.61,0.22,6.76,18.17,56.0,2
16052,90.96,137.4,11.93,44.42,62.2,0.24,8.71,0.43,195.0,2
16053,37.64,200.46,32.43,18.576666666666668,7.48,2.34,29.83,3.69,151.0,2
16054,48.32333333333332,0.01,17.09,20.45,31.24,4.3,6.51,11.58,127.33333333333333,2
16055,67.0,87.94333333333333,5.68,48.25,3.78,1.34,8.27,76.87,149.0,2
16056,51.11,47.36666666666667,5.48,14.79,176.1,1.38,3.91,64.42,106.0,2
16057,3.55,7.84,11.7,0.18,17.07,0.26,6.97,27.51,19.0,2
16058,235.22,36.223333333333336,98.89,54.6,40.78,2.02,12.83,56.21,370.0,2
16059,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
16060,54.84,127.04,14.31,65.26,21.27,1.12,11.14,37.91,124.0,2
16061,18.58,66.74,125.92333333333333,22.040000000000003,9.299999999999999,1.09,22.34,50.69,51.0,2
16062,34.53,75.78,10.57,11.41,30.69,0.23,3.05,36.75,94.0,2
16063,87.07,389.6666666666667,29.12,7.36,7.32,3.18,29.1,11.93,364.6666666666667,2
16064,63.75,115.35,3.44,42.48,18.18,0.64,5.28,38.6,110.0,2
16065,7.42,11.94,0.97,2.69,2.76,0.14,8.65,7.42,17.0,2
16066,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16067,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16068,59.38,107.2,36.33,67.64,12.79,1.48,18.63,56.03,120.0,2
16069,18.9,138.45,24.37,30.71,21.24,0.83,1.86,72.85999999999999,37.0,2
16070,100.13,20.853333333333335,1.92,4.84,11.089999999999998,1.32,5.03,52.92,252.0,2
16071,17.39,33.943333333333335,2.16,15.27,44.39333333333334,0.0,4.82,24.12,44.0,2
16072,165.55,242.79,72.6,13.16,19.26,1.87,12.96,18.02,331.0,2
16073,68.52,140.77,9.93,56.67,25.79,0.95,13.76,44.16,133.0,2
16074,24.29,59.49,3.02,13.18,8.84,0.77,6.93,34.13,78.0,2
16075,37.85,106.22,3.26,27.18,12.73,0.41,9.87,37.66,98.0,2
16076,55.94,109.22,18.4,16.87,38.28,2.95,15.61,8.49,117.0,2
16077,75.35666666666667,43.39666666666667,6.18,33.18,3.2566666666666664,14.85,103.59,41.16,444.0,2
16078,22.62,34.03333333333334,5.66,11.39,22.849999999999998,1.05,4.73,20.04,76.0,2
16079,31.13,64.83,6.2,34.99,27.71,0.64,12.29,45.67,92.0,2
16080,217.59,320.85,76.15,107.24,37.09,1.1,17.35,32.47,406.0,2
16081,103.12,210.04,26.23,66.31,43.92,1.09,12.96,97.36,282.0,2
16082,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16083,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16084,164.77,197.25333333333333,8.85,12.49,8.046666666666667,1.6,38.53,55.83,349.0,2
16085,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16086,48.86,104.26,11.21,58.18,26.45,0.45,46.34,45.44,103.0,2
16087,7.59,24.92,1.44,3.52,6.17,0.0,13.62,23.68,35.0,2
16088,37.55,20.206666666666667,13.09,13.58,29.5,1.05,8.24,20.22,109.0,2
16089,32.14,26.540000000000003,46.55,25.72,17.51,0.51,1.93,9.23,130.0,2
16090,361.98,500.01,26.22,48.25,44.82,1.88,14.63,45.0,424.0,2
16091,66.3,89.89,13.63,6.59,3.78,0.26,8.85,99.79,190.0,2
16092,47.66,44.78333333333333,7.49,21.38,292.82,0.22,8.65,66.46,97.0,2
16093,46.82,139.1,7.03,40.85,21.34,0.76,11.69,35.35,132.0,2
16094,48.43,125.81,2.4,45.51,13.76,1.06,3.55,22.46,117.0,2
16095,18.67,54.95666666666667,5.9,11.41,10.08,25.13,2.13,5.74,139.0,2
16096,32.12,89.74,5.07,21.61,9.413333333333334,5.07,20.75,62.53,168.0,2
16097,59.77333333333333,184.55,7.0,10.36,7.0,0.18,79.46,53.64,85.66666666666667,2
16098,107.21,72.17666666666668,6.58,22.2,9.663333333333334,0.88,30.96,42.16,302.0,2
16099,32.0,56.28,9.4,16.95,12.38,0.92,9.66,40.6,63.0,2
16100,44.44,60.76,11.13,28.22,28.81,0.82,8.68,6.53,144.0,2
16101,97.94,409.14,14.82,3.56,6.39,1.08,23.78,14.22,311.0,2
16102,29.11,60.55,1.62,5.77,3.06,0.91,2.54,48.69,72.0,2
16103,69.94,134.44,17.08,24.67,3.78,0.8,1.05,40.79,162.0,2
16104,56.43333333333334,155.76000000000002,6.75,25.98,23.48,0.54,12.84,16.27,149.66666666666666,2
16105,147.88,128.85999999999999,5.13,7.96,23.38333333333333,0.36,1.76,21.03,83.66666666666667,2
16106,44.66,94.97,5.82,39.76,9.87,0.58,5.76,31.15,80.0,2
16107,59.22,208.58,12.27,9.6,4.87,1.23,3.13,38.93,164.0,2
16108,42.06,51.836666666666666,8.43,11.35,36.67333333333333,8.43,11.63,28.09,197.0,2
16109,195.54,34.60666666666667,14.76,26.36,34.526666666666664,1.52,6.9,23.82,364.0,2
16110,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16111,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
16112,34.2,58.26,4.48,11.32,37.56,0.63,7.02,74.53,118.0,2
16113,28.11,64.68,2.89,16.83,7.62,0.42,4.86,29.42,65.0,2
16114,24.57,80.05,6.77,46.14,6.56,0.96,3.32,46.62,86.0,2
16115,22.560000000000002,283.64,7.23,6.95,6.61,0.0,66.44000000000001,30.43,225.0,2
16116,30.53333333333333,36.28,8.65,9.34,6.27,1.27,4.72,4.59,92.0,2
16117,25.94,46.63,4.24,10.35,38.04,0.54,7.9,67.03,103.0,2
16118,30.57,89.06,13.15,15.02,5.81,0.42,4.2,1.11,82.0,2
16119,36.92,78.56,18.26,23.69,8.93,0.94,10.12,17.9,114.0,2
16120,24.016666666666666,97.62333333333333,48.95,64.35,6.06,0.97,16.44,17.25,65.0,2
16121,52.39,143.82,18.45,13.52,11.79,0.61,4.66,17.32,123.0,2
16122,129.7,254.44,20.44,59.43,11.0,1.24,16.05,17.55,315.0,2
16123,89.27,161.18,18.82,19.72,41.07,3.02,16.13,9.42,156.0,2
16124,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16125,211.47,102.38666666666666,7.83,10.17,27.956666666666667,1.6333333333333335,7.01,25.87,381.0,2
16126,15.67,26.01,21.98,38.11,1.8,0.78,21.7,21.41,62.0,2
16127,35.23,45.7,0.71,46.19,8.42,0.17,7.45,52.14,82.0,2
16128,32.63,33.42333333333333,2.05,14.18,9.1,0.87,6.14,26.63,64.0,2
16129,31.04,69.43,11.09,13.84,8.42,0.56,2.45,33.67,58.0,2
16130,37.85,55.29,3.93,12.45,24.9,0.75,6.38,68.76,111.0,2
16131,27.02,59.77,0.78,3.83,2.6,0.85,1.15,58.07,83.0,2
16132,177.33,230.15666666666667,37.49,47.58,15.483333333333333,37.49,99.72,36.47,761.0,2
16133,15.7,33.81,6.32,10.31,6.0,0.53,4.94,47.64,64.0,2
16134,59.16,116.63666666666666,4.43,21.08,5.12,1.22,7.39,47.14,139.0,2
16135,26.77,60.69,26.99,19.83,14.94,0.67,4.89,16.48,49.0,2
16136,22.65,31.34,0.73,2.31,2.34,0.22,6.48,26.21,55.0,2
16137,41.52,42.71333333333333,5.37,12.27,64.29,1.01,26.06,37.91,84.0,2
16138,25.84,143.46666666666667,23.71,57.14,6.56,1.17,49.99,50.92,93.0,2
16139,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16140,29.83,23.86,5.48,17.61,32.55,0.33,1.79,31.87,77.0,2
16141,43.29,97.38333333333333,24.78333333333333,34.35,26.790000000000003,1.72,3.6966666666666668,17.246666666666666,117.66666666666667,2
16142,24.45,131.04,14.59,23.93,16.16,0.48,9.15,27.96,107.0,2
16143,44.97,257.8,5.58,6.45,22.55,0.82,2.2,10.54,88.0,2
16144,52.48,61.45,12.21,31.26,3.19,0.58,12.9,47.02,74.0,2
16145,36.53,77.41,9.41,34.18,15.87,0.72,10.46,39.81,112.0,2
16146,122.11,77.39333333333333,3.91,13.98,9.663333333333334,0.76,13.01,30.88,310.0,2
16147,40.78,89.44333333333333,7.66,6.9,36.39333333333334,0.28,7.77,67.50333333333333,118.0,2
16148,70.25,204.19,29.03,47.54,34.96,1.21,21.51,48.59,196.0,2
16149,9.29,20.41,8.72,16.43,7.32,0.59,11.26,25.66,44.0,2
16150,42.36,39.13,21.27,19.48,8.68,0.52,6.71,6.67,70.0,2
16151,96.08,154.93,3.87,21.61,13.38,0.89,4.41,130.61,213.0,2
16152,40.39,79.62,4.9,27.81,21.9,0.44,3.16,19.95,66.0,2
16153,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
16154,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16155,44.08,51.82333333333333,4.89,11.47,5.516666666666667,0.02,7.29,33.65,72.0,2
16156,17.27,19.03,9.82,14.64,6.46,1.75,10.14,18.75,88.0,2
16157,65.59,98.19333333333334,2.33,6.79,9.663333333333334,0.33,2.85,35.97,245.0,2
16158,148.95,35.69,6.19,9.51,6.829999999999999,1.0,10.91,12.56,345.0,2
16159,24.45,64.17,10.8,25.11,31.27,0.92,8.97,29.78,82.0,2
16160,239.65,1.3399999999999999,56.72,34.36,22.593333333333334,2.02,6.88,9.28,458.0,2
16161,71.19,74.21,5.51,20.02,50.38,1.84,14.55,28.04,164.0,2
16162,30.54,98.14,5.82,14.83,10.53,0.89,8.37,32.98,100.0,2
16163,59.98,65.74,8.84,9.19,6.3,0.6033333333333334,5.61,41.85,93.0,2
16164,65.1,101.16,9.43,13.74,9.27,0.36,31.95,58.26,113.0,2
16165,64.79,80.98,22.58666666666667,49.75666666666667,21.316666666666666,0.66,14.76,79.65,118.33333333333333,2
16166,78.60666666666667,38.42,2.47,14.43,30.76,0.4,2.09,35.98333333333333,26.0,2
16167,52.27,47.36666666666667,6.82,16.46,206.54,0.71,3.5,25.77,100.0,2
16168,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
16169,33.09,32.656666666666666,8.36,16.36,128.0,1.13,4.3,8.77,87.0,2
16170,40.92,59.42,7.01,8.35,20.63,0.25,12.18,25.91333333333333,109.66666666666667,2
16171,137.01,72.17666666666666,19.46,13.94,41.17666666666667,4.69,8.53,47.95,313.0,2
16172,54.14,25.62,3.65,13.17,16.97666666666667,1.18,4.66,9.41,221.0,2
16173,11.31,17.23,125.92333333333333,36.03,1.52,1.0,5.56,13.24,52.0,2
16174,132.04,277.7,21.4,31.75,11.25,4.06,19.71,15.9,265.0,2
16175,24.46,26.703333333333333,5.38,5.82,3.78,0.22,4.0,13.88,38.0,2
16176,73.45,53.99,11.5,52.75,3.78,0.88,24.64,73.78,155.0,2
16177,44.53,52.70666666666667,7.24,17.71,11.4,1.34,8.34,27.11,72.0,2
16178,30.57,33.87,6.13,18.13,41.42,0.74,6.77,26.57,74.0,2
16179,53.6,25.62,4.77,11.75,5.516666666666667,0.01,3.99,38.21,67.0,2
16180,38.07,34.54666666666666,0.48,30.26,34.20333333333333,0.87,8.8,24.16,82.0,2
16181,99.7,200.58,24.62,23.85,38.51,3.27,16.92,9.92,168.0,2
16182,38.0,93.69666666666667,38.31,10.37,26.89,3.92,56.87,16.45,107.33333333333333,2
16183,92.96,124.12,23.83,39.88,7.703333333333333,2.01,6.13,69.38,173.0,2
16184,21.51,40.43,5.02,17.05,34.91,0.84,9.06,42.29,80.0,2
16185,11.33,31.36,2.06,4.83,10.18,0.93,4.72,7.66,55.0,2
16186,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
16187,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,2
16188,46.26,365.35,7.44,7.1,6.7,0.0,65.74666666666667,26.92,279.0,2
16189,19.58,58.26,5.7,30.27,23.85,0.33,3.77,26.67,62.0,2
16190,28.14,63.93666666666667,5.35,8.67,8.68,0.19,8.11,33.73,64.0,2
16191,56.0,94.0,20.37,57.45,17.17,1.69,8.02,65.25,116.0,2
16192,68.46,120.35000000000001,4.51,15.94,3.78,0.57,12.59,42.02,223.0,2
16193,28.35,102.15,13.06,32.95,52.45,2.03,6.08,21.38,105.0,2
16194,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
16195,72.3,118.19,26.27,24.48,8.89,26.27,54.58,32.36,538.0,2
16196,94.8,126.87,23.18,79.56,8.733333333333333,23.18,56.2,63.95,448.0,2
16197,61.12,84.04,24.37,10.41,9.24,1.08,29.95,36.11,98.0,2
16198,25.27,31.71,9.77,16.84,10.18,1.0,5.85,13.22,70.0,2
16199,44.98,72.82,0.92,2.7,2.77,0.31,6.61,27.41,73.0,2
16200,56.33,62.29,0.35,76.87,6.56,0.28,6.82,45.14,84.0,2
16201,69.46,205.16,16.51,13.13,10.95,0.66,3.72,12.89,162.0,2
16202,118.6,212.65,12.86,42.52,24.3,1.44,16.25,28.33,251.0,2
16203,57.89,111.38,6.09,28.68,14.39,1.04,7.21,53.06,117.0,2
16204,18.15,71.77,10.39,16.33,30.549999999999997,1.17,14.69,27.8,67.0,2
16205,109.96,97.63333333333333,9.08,31.29,27.33,1.6,8.04,33.79,232.0,2
16206,41.37,96.26,12.73,10.38,10.57,0.61,35.25,32.36,98.0,2
16207,54.56,81.16,10.06,34.26,14.66,0.0,4.16,58.14,126.0,2
16208,46.7,73.45,17.25,13.7,29.51,0.65,13.31,32.14,89.0,2
16209,38.66,84.01,3.91,21.71,14.03,0.88,6.71,40.31,91.0,2
16210,48.54,108.75999999999999,2.51,4.55,7.91,1.44,2.2,31.76,85.0,2
16211,22.03,27.49333333333333,10.28,13.35,102.83,1.03,13.48,18.24,70.0,2
16212,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,2
16213,37.03,59.82,1.01,8.72,4.39,0.78,16.43,42.33,76.0,2
